,run,condition,emo,cert,rt,trial,sub,acc,shock,control,receiveShock
1223,7,Controllable Perceptible,2,3,0.7974267,83,24,1,Mild,Controllable,0
1224,7,Controllable Unpleasant,2,3,0.7808854,84,24,1,Unpleasant,Controllable,0
1225,1,Controllable Perceptible,1,4,0.897096,1,25,1,Mild,Controllable,0
1226,1,Uncontrollable Perceptible,1,4,0.7978514,2,25,1,Mild,Uncontrollable,1
1227,1,Uncontrollable Unpleasant,2,4,0,3,25,0,Unpleasant,Uncontrollable,1
1228,1,Controllable Unpleasant,2,4,0.8809697,4,25,1,Unpleasant,Controllable,0
1229,1,Uncontrollable Unpleasant,3,2,0.7966739,5,25,1,Unpleasant,Uncontrollable,1
1230,1,Controllable Perceptible,1,3,0,6,25,0,Mild,Controllable,1
1231,1,Uncontrollable Perceptible,1,3,0.9479539,7,25,1,Mild,Uncontrollable,1
1232,1,Controllable Unpleasant,3,3,0.9480058,8,25,1,Unpleasant,Controllable,0
1233,1,Uncontrollable Unpleasant,3,4,0.8478795,9,25,1,Unpleasant,Uncontrollable,1
1234,1,Uncontrollable Perceptible,1,3,0.8482289,10,25,1,Mild,Uncontrollable,1
1235,1,Controllable Perceptible,1,3,0.8973841,11,25,1,Mild,Controllable,0
1236,1,Controllable Unpleasant,2,4,0.947496,12,25,1,Unpleasant,Controllable,0
1237,2,Controllable Perceptible,1,4,0.8816093,13,25,1,Mild,Controllable,0
1238,2,Uncontrollable Unpleasant,3,4,0.7808488,14,25,1,Unpleasant,Uncontrollable,1
1239,2,Controllable Unpleasant,1,3,0.8481191,15,25,1,Unpleasant,Controllable,0
1240,2,Uncontrollable Perceptible,1,4,0.8648792,16,25,1,Mild,Uncontrollable,1
1241,2,Controllable Unpleasant,2,3,0.8646869,17,25,1,Unpleasant,Controllable,0
1242,2,Uncontrollable Unpleasant,2,4,0.7651575,18,25,1,Unpleasant,Uncontrollable,1
1243,2,Controllable Perceptible,1,4,0.8638795,19,25,1,Mild,Controllable,0
1244,2,Uncontrollable Perceptible,1,3,0.846638,20,25,1,Mild,Uncontrollable,1
1245,2,Controllable Perceptible,2,4,0,21,25,0,Mild,Controllable,1
1246,2,Controllable Unpleasant,2,1,0,22,25,0,Unpleasant,Controllable,1
1247,2,Uncontrollable Perceptible,1,2,0.9480595,23,25,1,Mild,Uncontrollable,1
1248,2,Uncontrollable Unpleasant,3,4,0,24,25,0,Unpleasant,Uncontrollable,1
1249,3,Uncontrollable Unpleasant,2,4,0,25,25,0,Unpleasant,Uncontrollable,1
1250,3,Controllable Perceptible,2,4,0,26,25,0,Mild,Controllable,1
1251,3,Controllable Unpleasant,3,4,0,27,25,0,Unpleasant,Controllable,1
1252,3,Uncontrollable Perceptible,2,4,0.8305611,28,25,1,Mild,Uncontrollable,1
1253,3,Controllable Perceptible,2,4,0.7801106,29,25,1,Mild,Controllable,0
1254,3,Uncontrollable Perceptible,1,3,0.9649738,30,25,1,Mild,Uncontrollable,1
1255,3,Controllable Unpleasant,3,4,0.8140804,31,25,1,Unpleasant,Controllable,0
1256,3,Uncontrollable Unpleasant,2,4,0.8138906,32,25,1,Unpleasant,Uncontrollable,1
1257,3,Controllable Unpleasant,3,4,0,33,25,0,Unpleasant,Controllable,1
1258,3,Controllable Perceptible,2,4,0,34,25,0,Mild,Controllable,1
1259,3,Uncontrollable Unpleasant,2,2,0.8810826,35,25,1,Unpleasant,Uncontrollable,1
1260,3,Uncontrollable Perceptible,1,3,0.8977735,36,25,1,Mild,Uncontrollable,1
1261,4,Controllable Perceptible,1,4,0.7976064,37,25,1,Mild,Controllable,0
1262,4,Controllable Unpleasant,2,3,0.8645504,38,25,1,Unpleasant,Controllable,0
1263,4,Uncontrollable Perceptible,1,4,0.9649561,39,25,1,Mild,Uncontrollable,1
1264,4,Uncontrollable Unpleasant,2,4,0,40,25,0,Unpleasant,Uncontrollable,1
1265,4,Controllable Unpleasant,3,3,0.76505,41,25,1,Unpleasant,Controllable,0
1266,4,Controllable Perceptible,1,3,0.7977099,42,25,1,Mild,Controllable,0
1267,4,Uncontrollable Unpleasant,2,4,0.7803051,43,25,1,Unpleasant,Uncontrollable,1
1268,4,Uncontrollable Perceptible,1,4,0.8991789,44,25,1,Mild,Uncontrollable,1
1269,4,Uncontrollable Perceptible,1,4,0.7808957,45,25,1,Mild,Uncontrollable,1
1270,4,Controllable Unpleasant,4,3,0,46,25,0,Unpleasant,Controllable,1
1271,4,Controllable Perceptible,2,4,0.8807404,47,25,1,Mild,Controllable,0
1272,4,Uncontrollable Unpleasant,1,3,0.76377,48,25,1,Unpleasant,Uncontrollable,1
1273,5,Uncontrollable Perceptible,1,4,0,49,25,0,Mild,Uncontrollable,1
1274,5,Controllable Perceptible,1,4,0,50,25,0,Mild,Controllable,1
1275,5,Controllable Unpleasant,3,4,0,51,25,0,Unpleasant,Controllable,1
1276,5,Uncontrollable Unpleasant,2,4,0,52,25,0,Unpleasant,Uncontrollable,1
1277,5,Controllable Perceptible,2,4,0.7972566,53,25,1,Mild,Controllable,0
1278,5,Controllable Unpleasant,2,3,0.7809549,54,25,1,Unpleasant,Controllable,0
1279,5,Uncontrollable Perceptible,1,4,0.7808213,55,25,1,Mild,Uncontrollable,1
1280,5,Uncontrollable Unpleasant,2,4,0,56,25,0,Unpleasant,Uncontrollable,1
1281,5,Uncontrollable Unpleasant,1,4,0.8315977,57,25,1,Unpleasant,Uncontrollable,1
1282,5,Controllable Unpleasant,3,3,0,58,25,0,Unpleasant,Controllable,1
1283,5,Uncontrollable Perceptible,1,3,0,59,25,0,Mild,Uncontrollable,1
1284,5,Controllable Perceptible,2,4,0.8642993,60,25,1,Mild,Controllable,0
1285,6,Controllable Perceptible,2,3,0.8647498,61,25,1,Mild,Controllable,0
1286,6,Uncontrollable Unpleasant,1,4,0.9306548,62,25,1,Unpleasant,Uncontrollable,1
1287,6,Controllable Unpleasant,3,3,0,63,25,0,Unpleasant,Controllable,1
1288,6,Uncontrollable Perceptible,1,4,0,64,25,0,Mild,Uncontrollable,1
1289,6,Controllable Unpleasant,4,3,0,65,25,0,Unpleasant,Controllable,1
1290,6,Controllable Perceptible,2,4,0,66,25,0,Mild,Controllable,1
1291,6,Uncontrollable Perceptible,1,4,0,67,25,0,Mild,Uncontrollable,1
1292,6,Uncontrollable Unpleasant,2,3,0,68,25,0,Unpleasant,Uncontrollable,1
1293,6,Controllable Unpleasant,3,4,0.6977055,69,25,1,Unpleasant,Controllable,0
1294,6,Controllable Perceptible,1,4,0.8810841,70,25,1,Mild,Controllable,0
1295,6,Uncontrollable Perceptible,1,4,0,71,25,0,Mild,Uncontrollable,1
1296,6,Uncontrollable Unpleasant,1,3,0.7973751,72,25,1,Unpleasant,Uncontrollable,1
1297,7,Controllable Unpleasant,2,3,0.7647077,73,25,1,Unpleasant,Controllable,0
1298,7,Controllable Perceptible,2,4,0.8142758,74,25,1,Mild,Controllable,0
1299,7,Uncontrollable Perceptible,1,4,0.7479729,75,25,1,Mild,Uncontrollable,1
1300,7,Uncontrollable Unpleasant,1,3,0.7139767,76,25,1,Unpleasant,Uncontrollable,1
1301,7,Controllable Perceptible,1,4,0.8975043,77,25,1,Mild,Controllable,0
1302,7,Uncontrollable Perceptible,1,4,0,78,25,0,Mild,Uncontrollable,1
1303,7,Uncontrollable Unpleasant,1,4,0.748078,79,25,1,Unpleasant,Uncontrollable,1
1304,7,Controllable Unpleasant,2,4,0.8137419,80,25,1,Unpleasant,Controllable,0
1305,7,Uncontrollable Perceptible,1,4,0.9482584,81,25,1,Mild,Uncontrollable,1
1306,7,Uncontrollable Unpleasant,2,4,0,82,25,0,Unpleasant,Uncontrollable,1
1307,7,Controllable Unpleasant,3,2,0.7807893,83,25,1,Unpleasant,Controllable,0
1308,7,Controllable Perceptible,1,4,0.9641031,84,25,1,Mild,Controllable,0
1309,1,Uncontrollable Unpleasant,4,4,0,1,26,0,Unpleasant,Uncontrollable,1
1310,1,Controllable Perceptible,2,3,0.7809243,2,26,1,Mild,Controllable,0
1311,1,Uncontrollable Perceptible,3,3,0.9143341,3,26,1,Mild,Uncontrollable,1
1312,1,Controllable Unpleasant,4,3,0.7811245,4,26,1,Unpleasant,Controllable,0
1313,1,Uncontrollable Unpleasant,3,4,0.7968879,5,26,1,Unpleasant,Uncontrollable,1
1314,1,Controllable Perceptible,2,4,0.8483575,6,26,1,Mild,Controllable,0
1315,1,Controllable Unpleasant,4,4,0,7,26,0,Unpleasant,Controllable,1
1316,1,Uncontrollable Perceptible,2,4,0,8,26,0,Mild,Uncontrollable,1
1317,1,Controllable Unpleasant,4,4,0.7975367,9,26,1,Unpleasant,Controllable,0
1318,1,Uncontrollable Perceptible,2,4,0.8661225,10,26,1,Mild,Uncontrollable,1
1319,1,Controllable Perceptible,2,4,0.865347,11,26,1,Mild,Controllable,0
1320,1,Uncontrollable Unpleasant,3,3,0.7478228,12,26,1,Unpleasant,Uncontrollable,1
1321,2,Controllable Perceptible,2,3,0.7301369,13,26,1,Mild,Controllable,0
1322,2,Uncontrollable Unpleasant,3,3,0,14,26,0,Unpleasant,Uncontrollable,1
1323,2,Uncontrollable Perceptible,1,3,0,15,26,0,Mild,Uncontrollable,1
1324,2,Controllable Unpleasant,4,4,0.7639361,16,26,1,Unpleasant,Controllable,0
1325,2,Controllable Perceptible,2,3,0,17,26,0,Mild,Controllable,1
1326,2,Controllable Unpleasant,4,4,0.8141241,18,26,1,Unpleasant,Controllable,0
1327,2,Uncontrollable Unpleasant,4,4,0.8645524,19,26,1,Unpleasant,Uncontrollable,1
1328,2,Uncontrollable Perceptible,1,3,0.7972787,20,26,1,Mild,Uncontrollable,1
1329,2,Controllable Unpleasant,4,4,0.8648777,21,26,1,Unpleasant,Controllable,0
1330,2,Uncontrollable Perceptible,2,2,0,22,26,0,Mild,Uncontrollable,1
1331,2,Controllable Perceptible,1,3,0.8644454,23,26,1,Mild,Controllable,0
1332,2,Uncontrollable Unpleasant,4,4,0,24,26,0,Unpleasant,Uncontrollable,1
1333,3,Uncontrollable Unpleasant,3,4,0.7972664,25,26,1,Unpleasant,Uncontrollable,1
1334,3,Controllable Perceptible,1,3,0,26,26,0,Mild,Controllable,1
1335,3,Controllable Unpleasant,4,4,0.7476278,27,26,1,Unpleasant,Controllable,0
1336,3,Uncontrollable Perceptible,2,3,0.9480277,28,26,1,Mild,Uncontrollable,1
1337,3,Controllable Perceptible,2,3,0.8643832,29,26,1,Mild,Controllable,0
1338,3,Uncontrollable Perceptible,1,3,0,30,26,0,Mild,Uncontrollable,1
1339,3,Controllable Unpleasant,4,4,0.6311714,31,26,1,Unpleasant,Controllable,0
1340,3,Uncontrollable Unpleasant,4,3,0.8473813,32,26,1,Unpleasant,Uncontrollable,1
1341,3,Uncontrollable Perceptible,1,3,0.8142669,33,26,1,Mild,Uncontrollable,1
1342,3,Controllable Unpleasant,4,4,0,34,26,0,Unpleasant,Controllable,1
1343,3,Uncontrollable Unpleasant,3,4,0,35,26,0,Unpleasant,Uncontrollable,1
1344,3,Controllable Perceptible,1,3,0.781247,36,26,1,Mild,Controllable,0
1345,4,Uncontrollable Perceptible,1,4,0.8975325,37,26,1,Mild,Uncontrollable,1
1346,4,Uncontrollable Unpleasant,3,4,0,38,26,0,Unpleasant,Uncontrollable,1
1347,4,Controllable Unpleasant,4,4,0,39,26,0,Unpleasant,Controllable,1
1348,4,Controllable Perceptible,1,4,0.8483214,40,26,1,Mild,Controllable,0
1349,4,Controllable Perceptible,2,4,0,41,26,0,Mild,Controllable,1
1350,4,Uncontrollable Perceptible,1,4,0.8132659,42,26,1,Mild,Uncontrollable,1
1351,4,Uncontrollable Unpleasant,3,4,0.6485549,43,26,1,Unpleasant,Uncontrollable,1
1352,4,Controllable Unpleasant,3,4,0,44,26,0,Unpleasant,Controllable,1
1353,4,Uncontrollable Unpleasant,3,4,0.7807364,45,26,1,Unpleasant,Uncontrollable,1
1354,4,Controllable Perceptible,1,4,0,46,26,0,Mild,Controllable,1
1355,4,Uncontrollable Perceptible,1,4,0,47,26,0,Mild,Uncontrollable,1
1356,4,Controllable Unpleasant,4,4,0.8143381,48,26,1,Unpleasant,Controllable,0
1357,5,Controllable Perceptible,1,4,0,49,26,0,Mild,Controllable,1
1358,5,Uncontrollable Unpleasant,3,3,0,50,26,0,Unpleasant,Uncontrollable,1
1359,5,Controllable Unpleasant,4,3,0.7975694,51,26,1,Unpleasant,Controllable,0
1360,5,Uncontrollable Perceptible,1,3,0,52,26,0,Mild,Uncontrollable,1
1361,5,Controllable Unpleasant,4,4,0,53,26,0,Unpleasant,Controllable,1
1362,5,Controllable Perceptible,1,4,0,54,26,0,Mild,Controllable,1
1363,5,Uncontrollable Unpleasant,3,3,0.7974067,55,26,1,Unpleasant,Uncontrollable,1
1364,5,Uncontrollable Perceptible,1,4,0,56,26,0,Mild,Uncontrollable,1
1365,5,Controllable Perceptible,2,3,0.8313754,57,26,1,Mild,Controllable,0
1366,5,Uncontrollable Unpleasant,3,4,0.9129228,58,26,1,Unpleasant,Uncontrollable,1
1367,5,Controllable Unpleasant,4,3,0.781382,59,26,1,Unpleasant,Controllable,0
1368,5,Uncontrollable Perceptible,1,4,0.8647375,60,26,1,Mild,Uncontrollable,1
1369,6,Controllable Unpleasant,4,3,0.9472077,61,26,1,Unpleasant,Controllable,0
1370,6,Uncontrollable Unpleasant,3,4,0,62,26,0,Unpleasant,Uncontrollable,1
1371,6,Controllable Perceptible,1,3,0.8805277,63,26,1,Mild,Controllable,0
1372,6,Uncontrollable Perceptible,1,3,0.8478601,64,26,1,Mild,Uncontrollable,1
1373,6,Uncontrollable Perceptible,1,4,0,65,26,0,Mild,Uncontrollable,1
1374,6,Controllable Perceptible,1,4,0,66,26,0,Mild,Controllable,1
1375,6,Controllable Unpleasant,4,4,0,67,26,0,Unpleasant,Controllable,1
1376,6,Uncontrollable Unpleasant,3,4,0.7144409,68,26,1,Unpleasant,Uncontrollable,1
1377,6,Uncontrollable Unpleasant,3,4,0.8638485,69,26,1,Unpleasant,Uncontrollable,1
1378,6,Uncontrollable Perceptible,1,4,0,70,26,0,Mild,Uncontrollable,1
1379,6,Controllable Unpleasant,3,4,0.8310371,71,26,1,Unpleasant,Controllable,0
1380,6,Controllable Perceptible,1,4,0.7496979,72,26,1,Mild,Controllable,0
1381,7,Controllable Perceptible,1,4,0.8641774,73,26,1,Mild,Controllable,0
1382,7,Uncontrollable Perceptible,1,4,0.8811099,74,26,1,Mild,Uncontrollable,1
1383,7,Uncontrollable Unpleasant,3,4,0.881156,75,26,1,Unpleasant,Uncontrollable,1
1384,7,Controllable Unpleasant,4,4,0,76,26,0,Unpleasant,Controllable,1
1385,7,Controllable Unpleasant,4,3,0.8309688,77,26,1,Unpleasant,Controllable,0
1386,7,Uncontrollable Unpleasant,3,4,0,78,26,0,Unpleasant,Uncontrollable,1
1387,7,Controllable Perceptible,2,4,0,79,26,0,Mild,Controllable,1
1388,7,Uncontrollable Perceptible,1,4,0,80,26,0,Mild,Uncontrollable,1
1389,7,Controllable Unpleasant,3,4,0.7978345,81,26,1,Unpleasant,Controllable,0
1390,7,Controllable Perceptible,1,4,0,82,26,0,Mild,Controllable,1
1391,7,Uncontrollable Perceptible,1,4,0,83,26,0,Mild,Uncontrollable,1
1392,7,Uncontrollable Unpleasant,3,4,0.7648052,84,26,1,Unpleasant,Uncontrollable,1
1393,1,Controllable Unpleasant,2,3,0,1,27,0,Unpleasant,Controllable,1
1394,1,Uncontrollable Perceptible,2,2,0,2,27,0,Mild,Uncontrollable,1
1395,1,Uncontrollable Unpleasant,3,4,0,3,27,0,Unpleasant,Uncontrollable,1
1396,1,Controllable Perceptible,2,3,0,4,27,0,Mild,Controllable,1
1397,1,Uncontrollable Perceptible,0,2,0.9320587,5,27,1,Mild,Uncontrollable,1
1398,1,Uncontrollable Unpleasant,1,2,0,6,27,0,Unpleasant,Uncontrollable,1
1399,1,Controllable Perceptible,3,3,0,7,27,0,Mild,Controllable,1
1400,1,Controllable Unpleasant,2,3,0,8,27,0,Unpleasant,Controllable,1
1401,1,Controllable Unpleasant,2,4,0,9,27,0,Unpleasant,Controllable,1
1402,1,Uncontrollable Perceptible,0,2,0,10,27,0,Mild,Uncontrollable,1
1403,1,Controllable Perceptible,3,3,0.9479357,11,27,1,Mild,Controllable,0
1404,1,Uncontrollable Unpleasant,2,3,0,12,27,0,Unpleasant,Uncontrollable,1
1405,2,Uncontrollable Unpleasant,3,3,0,13,27,0,Unpleasant,Uncontrollable,1
1406,2,Controllable Perceptible,3,4,0,14,27,0,Mild,Controllable,1
1407,2,Controllable Unpleasant,3,4,0,15,27,0,Unpleasant,Controllable,1
1408,2,Uncontrollable Perceptible,2,3,0,16,27,0,Mild,Uncontrollable,1
1409,2,Uncontrollable Unpleasant,3,3,0.880872,17,27,1,Unpleasant,Uncontrollable,1
1410,2,Uncontrollable Perceptible,3,4,0,18,27,0,Mild,Uncontrollable,1
1411,2,Controllable Perceptible,1,3,0,19,27,0,Mild,Controllable,1
1412,2,Controllable Unpleasant,2,3,0,20,27,0,Unpleasant,Controllable,1
1413,2,Uncontrollable Unpleasant,0,3,0,21,27,0,Unpleasant,Uncontrollable,1
1414,2,Uncontrollable Perceptible,2,4,0,22,27,0,Mild,Uncontrollable,1
1415,2,Controllable Perceptible,2,2,0,23,27,0,Mild,Controllable,1
1416,2,Controllable Unpleasant,3,2,0,24,27,0,Unpleasant,Controllable,1
1417,3,Controllable Perceptible,0,2,0,25,27,0,Mild,Controllable,1
1418,3,Controllable Unpleasant,2,3,0,26,27,0,Unpleasant,Controllable,1
1419,3,Uncontrollable Unpleasant,2,3,0,27,27,0,Unpleasant,Uncontrollable,1
1420,3,Uncontrollable Perceptible,3,3,0,28,27,0,Mild,Uncontrollable,1
1421,3,Controllable Perceptible,2,3,0.9472093,29,27,1,Mild,Controllable,0
1422,3,Uncontrollable Unpleasant,1,3,0,30,27,0,Unpleasant,Uncontrollable,1
1423,3,Uncontrollable Perceptible,2,3,0,31,27,0,Mild,Uncontrollable,1
1424,3,Controllable Unpleasant,2,3,0,32,27,0,Unpleasant,Controllable,1
1425,3,Uncontrollable Perceptible,3,3,0,33,27,0,Mild,Uncontrollable,1
1426,3,Uncontrollable Unpleasant,2,3,0,34,27,0,Unpleasant,Uncontrollable,1
1427,3,Controllable Perceptible,3,4,0,35,27,0,Mild,Controllable,1
1428,3,Controllable Unpleasant,2,3,0,36,27,0,Unpleasant,Controllable,1
1429,4,Uncontrollable Unpleasant,3,4,0,37,27,0,Unpleasant,Uncontrollable,1
1430,4,Uncontrollable Perceptible,2,3,0,38,27,0,Mild,Uncontrollable,1
1431,4,Controllable Perceptible,2,4,0.9310034,39,27,1,Mild,Controllable,0
1432,4,Controllable Unpleasant,2,3,0,40,27,0,Unpleasant,Controllable,1
1433,4,Controllable Perceptible,0,4,0.9314601,41,27,1,Mild,Controllable,0
1434,4,Uncontrollable Unpleasant,1,3,0,42,27,0,Unpleasant,Uncontrollable,1
1435,4,Uncontrollable Perceptible,0,3,0,43,27,0,Mild,Uncontrollable,1
1436,4,Controllable Unpleasant,0,3,0,44,27,0,Unpleasant,Controllable,1
1437,4,Controllable Unpleasant,3,3,0,45,27,0,Unpleasant,Controllable,1
1438,4,Controllable Perceptible,3,3,0,46,27,0,Mild,Controllable,1
1439,4,Uncontrollable Perceptible,2,3,0,47,27,0,Mild,Uncontrollable,1
1440,4,Uncontrollable Unpleasant,1,3,0,48,27,0,Unpleasant,Uncontrollable,1
1441,5,Controllable Unpleasant,2,3,0,49,27,0,Unpleasant,Controllable,1
1442,5,Controllable Perceptible,3,4,0,50,27,0,Mild,Controllable,1
1443,5,Uncontrollable Perceptible,3,3,0.8977495,51,27,1,Mild,Uncontrollable,1
1444,5,Uncontrollable Unpleasant,3,3,0.9304918,52,27,1,Unpleasant,Uncontrollable,1
1445,5,Uncontrollable Unpleasant,3,2,0,53,27,0,Unpleasant,Uncontrollable,1
1446,5,Controllable Perceptible,3,3,0,54,27,0,Mild,Controllable,1
1447,5,Controllable Unpleasant,3,4,0.8311167,55,27,1,Unpleasant,Controllable,0
1448,5,Uncontrollable Perceptible,0,3,0,56,27,0,Mild,Uncontrollable,1
1449,5,Uncontrollable Perceptible,3,3,0.8648189,57,27,1,Mild,Uncontrollable,1
1450,5,Uncontrollable Unpleasant,2,3,0,58,27,0,Unpleasant,Uncontrollable,1
1451,5,Controllable Perceptible,3,4,0.9135338,59,27,1,Mild,Controllable,0
1452,5,Controllable Unpleasant,3,3,0,60,27,0,Unpleasant,Controllable,1
1453,6,Uncontrollable Unpleasant,2,3,0,61,27,0,Unpleasant,Uncontrollable,1
1454,6,Uncontrollable Perceptible,2,3,0.8978071,62,27,1,Mild,Uncontrollable,1
1455,6,Controllable Perceptible,3,3,0.9311383,63,27,1,Mild,Controllable,0
1456,6,Controllable Unpleasant,2,4,0,64,27,0,Unpleasant,Controllable,1
1457,6,Controllable Perceptible,3,4,0.8644877,65,27,1,Mild,Controllable,0
1458,6,Uncontrollable Perceptible,2,3,0,66,27,0,Mild,Uncontrollable,1
1459,6,Controllable Unpleasant,0,3,0,67,27,0,Unpleasant,Controllable,1
1460,6,Uncontrollable Unpleasant,0,3,0,68,27,0,Unpleasant,Uncontrollable,1
1461,6,Uncontrollable Perceptible,3,2,0,69,27,0,Mild,Uncontrollable,1
1462,6,Controllable Unpleasant,2,3,0,70,27,0,Unpleasant,Controllable,1
1463,6,Controllable Perceptible,3,4,0,71,27,0,Mild,Controllable,1
1464,6,Uncontrollable Unpleasant,3,3,0,72,27,0,Unpleasant,Uncontrollable,1
1465,7,Controllable Unpleasant,2,3,0,73,27,0,Unpleasant,Controllable,1
1466,7,Uncontrollable Unpleasant,2,4,0,74,27,0,Unpleasant,Uncontrollable,1
1467,7,Controllable Perceptible,3,4,0.9301766,75,27,1,Mild,Controllable,0
1468,7,Uncontrollable Perceptible,3,4,0,76,27,0,Mild,Uncontrollable,1
1469,7,Controllable Perceptible,3,4,0,77,27,0,Mild,Controllable,1
1470,7,Uncontrollable Perceptible,2,3,0.948697,78,27,1,Mild,Uncontrollable,1
1471,7,Uncontrollable Unpleasant,3,3,0,79,27,0,Unpleasant,Uncontrollable,1
1472,7,Controllable Unpleasant,3,3,0,80,27,0,Unpleasant,Controllable,1
1473,7,Controllable Perceptible,3,4,0.9482163,81,27,1,Mild,Controllable,0
1474,7,Uncontrollable Perceptible,2,3,0,82,27,0,Mild,Uncontrollable,1
1475,7,Uncontrollable Unpleasant,3,2,0,83,27,0,Unpleasant,Uncontrollable,1
1476,7,Controllable Unpleasant,3,3,0,84,27,0,Unpleasant,Controllable,1
1477,1,Controllable Unpleasant,2,3,0,1,28,0,Unpleasant,Controllable,1
1478,1,Uncontrollable Unpleasant,3,3,0.7633798,2,28,1,Unpleasant,Uncontrollable,1
1479,1,Uncontrollable Perceptible,2,4,0,3,28,0,Mild,Uncontrollable,1
1480,1,Controllable Perceptible,2,3,0,4,28,0,Mild,Controllable,1
1481,1,Uncontrollable Unpleasant,3,4,0,5,28,0,Unpleasant,Uncontrollable,1
1482,1,Uncontrollable Perceptible,2,4,0.7809816,6,28,1,Mild,Uncontrollable,1
1483,1,Controllable Perceptible,1,3,0.7645974,7,28,1,Mild,Controllable,0
1484,1,Controllable Unpleasant,3,4,0,8,28,0,Unpleasant,Controllable,1
1485,1,Controllable Perceptible,2,3,0,9,28,0,Mild,Controllable,1
1486,1,Uncontrollable Perceptible,2,4,0,10,28,0,Mild,Uncontrollable,1
1487,1,Uncontrollable Unpleasant,3,4,0.9313941,11,28,1,Unpleasant,Uncontrollable,1
1488,1,Controllable Unpleasant,3,4,0,12,28,0,Unpleasant,Controllable,1
1489,2,Controllable Unpleasant,3,4,0.781421,13,28,1,Unpleasant,Controllable,0
1490,2,Controllable Perceptible,3,4,0.7475347,14,28,1,Mild,Controllable,0
1491,2,Uncontrollable Unpleasant,3,3,0,15,28,0,Unpleasant,Uncontrollable,1
1492,2,Uncontrollable Perceptible,2,3,0,16,28,0,Mild,Uncontrollable,1
1493,2,Uncontrollable Perceptible,2,3,0,17,28,0,Mild,Uncontrollable,1
1494,2,Controllable Unpleasant,4,3,0.7804097,18,28,1,Unpleasant,Controllable,0
1495,2,Uncontrollable Unpleasant,3,4,0.9481621,19,28,1,Unpleasant,Uncontrollable,1
1496,2,Controllable Perceptible,2,3,0,20,28,0,Mild,Controllable,1
1497,2,Controllable Perceptible,3,2,0,21,28,0,Mild,Controllable,1
1498,2,Controllable Unpleasant,4,3,0.7479015,22,28,1,Unpleasant,Controllable,0
1499,2,Uncontrollable Unpleasant,3,4,0,23,28,0,Unpleasant,Uncontrollable,1
1500,2,Uncontrollable Perceptible,2,3,0.8139713,24,28,1,Mild,Uncontrollable,1
1501,3,Controllable Perceptible,1,3,0.7644947,25,28,1,Mild,Controllable,0
1502,3,Uncontrollable Perceptible,2,3,0.7811895,26,28,1,Mild,Uncontrollable,1
1503,3,Controllable Unpleasant,3,4,0,27,28,0,Unpleasant,Controllable,1
1504,3,Uncontrollable Unpleasant,3,4,0,28,28,0,Unpleasant,Uncontrollable,1
1505,3,Controllable Unpleasant,4,3,0.7644936,29,28,1,Unpleasant,Controllable,0
1506,3,Uncontrollable Perceptible,1,3,0,30,28,0,Mild,Uncontrollable,1
1507,3,Uncontrollable Unpleasant,2,2,0.9144322,31,28,1,Unpleasant,Uncontrollable,1
1508,3,Controllable Perceptible,3,4,0.8970886,32,28,1,Mild,Controllable,0
